廓如亭,0.00265389345961
奥林匹克公园,0.806933399561
九谷口自然风景区,0.000619714542863
丹陛桥,0.0290342461831
蓝色港湾,0.0129014270231
慈悲庵,0.000620262374507
皇城根遗址公园,0.00435150472159
中华民族博物院,0.0270900655413
中华民族园,0.0288721844511
大栅栏,0.507188519629
海淀图书城,0.00505672614069
护国寺金刚殿,0.000610723538119
恭王府,0.630087351366
社稷坛,0.00453015734004
长春宫,0.0107019937674
定慧寺,0.00184127036471
玉泉山,0.0510045767374
于谦祠,0.00108909751668
昌盛采摘园,0.000918387431168
奥林匹克森林公园,0.160259562879
莲花池公园,0.00142355796882
富国海底世界,0.0104104652603
乾清门,0.085850424135
御花园,0.106810746006
颐和园,0.921690439469
红螺寺,0.00876420449486
中国园林博物馆,0.000544384614025
八旗营房,0.0012612869528
升旗仪式,0.0748248916676
人民英雄纪念碑,0.488742611639
广茗阁茶楼,0.000361371912259
望海亭,2.30417579357e-06
十渡,0.00404003678408
中国社会科学院,0.00241320660167
画中游,0.0115326358043
陕西巷,0.0116095168969
圣尼古拉教堂,0.00317922091889
箭楼,0.567570818956
景泰陵,0.000831936725125
汀州会馆,0.00178900476365
银锭桥,0.0976504735949
西山国家森林公园,0.00210686407034
地坛公园,0.115819656843
中国国际展览中心,0.00198644780233
十三陵明皇蜡像宫,0.00133201673727
慈宁宫,0.013263063618
中国药用植物园,0.00128666366359
多宝琉璃塔,0.00133201673727
奥林匹克篮球馆,0.00121906082829
观音寺街,0.00144862896082
后湖,0.00772241131738
真觉寺,0.00135716364602
中央美术学院,0.00379986492893
史家胡同,0.00452055900134
孙中山行馆,0.00115394683113
正觉寺,0.00163172578655
角门,0.0106126972093
海淀公园,0.00840971022931
北新胡同,0.00392282953739
中国美术馆,0.0353532297798
豆腐池胡同,0.00787878134535
圆明园,0.796238755355
将府公园,0.0007850386431
普安殿,0.00257368639287
五塔寺,0.00135716364602
十三陵水库,0.0374805236617
仙栖洞,0.00404003678408
龙门涧,0.00187287635217
卢沟桥,0.00383998590263
佛香阁,0.140743181597
灵山自然风景区,0.00187287635217
中国古动物馆,0.00557645012349
天坛,0.876576130108
龙潭湖,0.0118468100711
多福轩,0.0035351104111
宁寿宫花园,0.00729134167803
五道口,0.0702943383294
七星石,0.00630888461789
八大处,0.0112037788286
女人街,0.000298861654265
中山公园,0.0512259848458
中国钱币博物馆,0.00263073269704
玉渊潭公园,0.0324843359955
欢乐谷,0.0452535714479
蓝调薰衣草庄园,0.00124395946876
音乐厅,0.00419232167046
段祺瑞执政府旧址,0.00427965875579
神乐署,0.0385443039699
箭扣长城,0.00396066274973
居庸关长城,0.270662929309
中国天主教爱国会,0.00305385159624
植物园,0.0203517855561
慈寿寺,0.00635886040578
太平洋海底世界博览馆,0.0130416534578
八达岭,0.775837359233
朝阳剧场,0.00437524204105
帽儿胡同,0.0339167433946
天安门广场,0.982145046418
卧佛寺,0.0132704501121
中国国际展览中心顺义新馆,0.000533694715641
什刹海茶艺酒吧街,0.0117508143733
航空航天大学,0.00402097552574
茅盾故居,0.0259706936579
拈花寺,0.000619714542863
平西抗日烈士陵园,0.00404003678408
圣米厄尔教堂,0.00186808744184
长安大戏院,0.0074582600299
龙潭湖公园,0.00632301949504
北航艺术馆,0.000388414687824
簋街,0.264938831376
慕田峪长城,0.0446128607956
地坛庙会,0.0208064632513
回音壁,0.0887649561937
蜡像馆,0.0334741097884
贡院,0.00908609969984
三希堂,0.00403363105227
天池,0.00915243452033
正阳门,0.558227217865
太庙,0.0540194009714
安定门,0.422108192901
雍和宫,0.514410943265
太和殿,0.0533307971122
香山公园,0.0795612388864
邮政博物馆,0.00124674992208
大高玄殿,0.0013557889374
法华寺,0.0283677587182
紫竹院公园,0.0245580328197
铁道博物馆,0.00173806667972
国际雕塑公园,0.00134119240437
电影博物馆,0.0323507533018
草场地艺术区,0.000214351954723
报国寺,0.0023007328666
百望山,0.00128666366359
新光天地,0.0068401479459
先农坛,0.0123821729033
皇帝船码头,0.00545316543362
元大都城垣遗址公园,0.00875250921256
宣武门天主堂,0.00262220129638
国子监,0.413174960799
清晏舫,0.00133201673727
张之洞旧宅,0.00143664642598
文丞相祠,0.000620262374507
中华门,0.0140197668491
长安街,0.960774172946
今日美术馆,0.00148570916113
北京大学,0.801336681719
荣禄故宅,0.00143664642598
清华大学,0.605818698815
南锣鼓巷,0.812567095014
王府井大街,0.720751533178
堂子,0.00383395770274
西什库教堂,0.0251830246022
首都电影院,0.00116018431502
什刹海,0.812825946492
毛主席纪念堂,0.488024943977
民族文化宫,0.00254964335462
湖广会馆旧址,0.00836450488552
保和殿,0.0470359386259
国家图书馆,0.0701436415393
顺天府大堂,0.0024699677051
法藏寺遗址,0.00133347762166
九湾胡同,0.00637756670205
中华民族艺术珍品馆,0.000658356165944
神武门,0.124811591054
小汤山,0.00261309949422
野长城,0.00239047056251
喇叭沟,0.00115394683113
筒子河,0.00323494175774
万事达中心,0.00178435332418
唐人街,0.00602414963356
野生动物园,0.0177331851756
天桥乐茶园,0.00597654162738
三一八烈士墓,0.00130007220216
万寿公园,0.000809036541659
广济寺,0.00101974038903
宋庄,0.00141710504552
李莲英宅院,0.000638334663367
大栅栏商业街,0.127931030614
中国印刷博物馆,0.00351752645157
五道营胡同,0.0244633687426
革命军事博物馆,0.0474845245152
老舍故居,0.013960679
野鸭岛,0.0030159670888
展览馆,0.0682518085708
九龙壁,0.0543970559995
贤良祠,0.00371901564757
好运街,0.000570686688377
天文馆,0.0425745392867
白云观,0.00780951244527
青年湖公园,0.000603739197601
通州博物馆,0.00120275309079
自然博物馆,0.0682783117219
鲁迅博物馆,0.00522302484779
前海,0.663587108703
德胜门箭楼,0.0146716495737
海淀清真寺,0.0028712738769
后海,0.741121526442
艺术博物馆,0.00686097991102
明十三陵,0.257535214987
