太和门,天安门广场,48,0.738461538462
中和殿,御花园,23,0.821428571429
宋庆龄故居,西海,65,0.546218487395
交泰殿,坤宁宫,64,1.0
五道口,北京大学,46,0.666666666667
中国历史博物馆,长安街,227,0.995614035088
天安门广场,大栅栏商业街,99,0.825
珍宝馆,长安街,51,0.671052631579
交泰殿,神武门,60,0.9375
王府井,长安街,792,0.700884955752
圆明园,五道口,50,0.724637681159
太和门,坤宁宫,63,0.969230769231
中国美术馆,长安街,23,0.522727272727
人民大会堂,毛主席纪念堂,218,0.524038461538
故宫,文津街,347,0.719917012448
太和门,午门,64,0.984615384615
中国历史博物馆,国家博物馆,221,0.969298245614
文津街,九龙壁,28,0.608695652174
昆明湖,清华大学,53,0.535353535354
恭王府,银锭桥,47,0.540229885057
天坛,神乐署,29,1.0
十七孔桥,颐和园,77,1.0
银锭桥,南锣鼓巷,54,0.620689655172
箭楼,天安门广场,332,0.6484375
太和门,中和殿,23,0.821428571429
午门,坤宁宫,66,0.88
储秀宫,保和殿,17,0.772727272727
天坛,法华寺,23,0.92
梅兰芳纪念馆,恭王府,15,0.789473684211
坤宁宫,九龙壁,26,0.565217391304
故宫,国家博物馆,143,0.527675276753
景山公园,乾清宫,41,0.546666666667
丹陛桥,回音壁,20,0.869565217391
东棉花胡同,南锣鼓巷,11,1.0
太和门,交泰殿,61,0.953125
水立方,十三陵水库,17,0.515151515152
鸟巢,十三陵水库,17,0.515151515152
景山公园,天安门广场,270,0.661764705882
首都博物馆,五道营胡同,12,0.5
天安门广场,保和殿,26,0.702702702703
南锣鼓巷,前海,366,0.612040133779
地坛公园,地坛庙会,17,0.944444444444
天安门广场,神武门,77,0.754901960784
文津街,长安街,258,0.535269709544
南官房胡同,后海,12,1.0
景山公园,保和殿,23,0.621621621622
恭王府,前海,314,0.565765765766
银山塔林,居庸关长城,172,1.0
天坛,正阳门,466,0.92828685259
乾清门,神武门,63,0.926470588235
故宫,中国历史博物馆,117,0.513157894737
菊儿胡同,后海,44,0.619718309859
中和殿,长安街,25,0.892857142857
交泰殿,储秀宫,18,0.818181818182
西海,后海,568,0.998242530756
奥林匹克公园,奥林匹克森林公园,136,0.978417266187
故宫,人民英雄纪念碑,284,0.68932038835
茅盾故居,南锣鼓巷,15,0.833333333333
国家博物馆,长安街,260,0.959409594096
中国人民大学,圆明园,12,0.666666666667
乾清宫,皇极殿,18,1.0
乐寿堂,佛香阁,73,0.924050632911
佛香阁,清华大学,63,0.5625
烟袋斜街,什刹海,335,0.773672055427
御花园,太和殿,33,0.785714285714
王府井,西什库教堂,13,0.52
长安街,保和殿,30,0.810810810811
南湖岛,佛香阁,55,0.820895522388
太和门,储秀宫,18,0.818181818182
仁寿殿,颐和园,77,0.987179487179
乾清宫,神武门,68,0.906666666667
金水桥,储秀宫,11,0.5
蜡像馆,明十三陵,16,0.551724137931
金水桥,中和殿,14,0.538461538462
西海,银锭桥,52,0.597701149425
天安门,毛主席纪念堂,276,0.663461538462
烟袋斜街,前海,272,0.62817551963
皇穹宇,丹陛桥,23,1.0
坤宁宫,乾清门,63,0.926470588235
南湖岛,北京大学,39,0.582089552239
天安门广场,太和殿,28,0.666666666667
故宫,国家大剧院,88,0.553459119497
珍宝馆,九龙壁,27,0.586956521739
鸟巢,水立方,647,0.992331288344
鸦儿胡同,茅盾故居,14,0.777777777778
王府井,王府井大街,708,0.972527472527
中和殿,乾清门,22,0.785714285714
西华门,天安门广场,19,0.633333333333
天安门广场,毛主席纪念堂,415,0.997596153846
八达岭,野生动物园,13,0.8125
梅兰芳纪念馆,什刹海,17,0.894736842105
五道口,清华大学,47,0.68115942029
首都博物馆,安定门,169,0.782407407407
丹陛桥,神乐署,16,0.695652173913
昆明湖,东堤,14,1.0
