天安门,角楼,11,0.578947368421,896,19
天安门,人民大会堂,262,0.61938534279,896,423
乾清宫,乾清门,61,0.897058823529,75,68
长安街,毛主席纪念堂,344,0.826923076923,1388,416
天安门,乾清宫,53,0.706666666667,896,75
金水桥,乾清宫,15,0.576923076923,26,75
中和殿,保和殿,28,1.0,28,37
金水桥,交泰殿,14,0.538461538462,26,64
故宫,西华门,28,0.933333333333,1155,30
皇极殿,保和殿,17,0.944444444444,18,37
故宫,中山公园,53,0.898305084746,1155,59
天安门,保和殿,23,0.621621621622,896,37
天安门,储秀宫,15,0.681818181818,896,22
御花园,保和殿,32,0.864864864865,87,37
太庙,长安街,37,0.90243902439,41,1388
商业街,长安街,831,0.665865384615,1248,1388
老舍茶馆,箭楼,32,0.5,64,512
天安门广场,中华门,12,0.923076923077,1345,13
故宫,神武门,102,1.0,1155,102
太和门,保和殿,25,0.675675675676,65,37
神乐署,回音壁,25,0.862068965517,29,71
中国历史博物馆,人民大会堂,204,0.894736842105,228,423
金水桥,午门,16,0.615384615385,26,115
国家博物馆,人民大会堂,222,0.819188191882,271,423
故宫,人民大会堂,252,0.595744680851,1155,423
天安门,升旗仪式,41,0.585714285714,896,70
乾清宫,御花园,72,0.96,75,87
珍宝馆,天安门广场,57,0.75,76,1345
午门,保和殿,28,0.756756756757,115,37
坤宁宫,保和殿,32,0.864864864865,75,37
陶然亭公园,天坛,20,0.714285714286,28,1115
故宫,毛主席纪念堂,294,0.706730769231,1155,416
中华门,毛主席纪念堂,12,0.923076923077,13,416
人民英雄纪念碑,毛主席纪念堂,386,0.936893203883,412,416
午门,九龙壁,26,0.565217391304,115,46
乾清门,太和殿,24,0.571428571429,68,42
故宫,升旗仪式,43,0.614285714286,1155,70
故宫,紫光阁,23,0.741935483871,1155,31
箭楼,正阳门,479,0.954183266932,512,502
王府井,西华门,15,0.5,1130,30
皇极殿,太和殿,16,0.888888888889,18,42
景山公园,储秀宫,13,0.590909090909,408,22
乾清宫,午门,66,0.88,75,115
大观园,天坛,35,0.636363636364,55,1115
中和殿,天安门广场,19,0.678571428571,28,1345
