神甫,17,1.0,728,17
宝地,12,0.923076923077,728,13
美术馆,514,0.93795620438,728,548
东堂,17,0.944444444444,728,18
天主堂,17,0.894736842105,728,19
水井,533,0.996261682243,728,535
公主府,533,1.0,728,533
王府井大街,728,1.0,728,728
东华,15,0.833333333333,728,18
帅,147,0.901840490798,728,163
口供,533,1.0,728,533
文思,17,1.0,728,17
国籍,17,1.0,728,17
文苑,6,1.0,728,6
