机关,72,0.837209302326,586,86
性能,5,0.833333333333,586,6
近代史,471,0.975155279503,586,483
塞万提斯,7,1.0,586,7
运动,472,0.936507936508,586,504
联大,6,0.857142857143,586,7
京师大学堂,542,0.981884057971,586,552
蔡元培,8,0.8,586,10
斯诺,10,0.909090909091,586,11
求知,5,1.0,586,5
北京大学,586,1.0,586,586
何贤记,42,1.0,586,42
钟亭,8,0.8,586,10
国立,471,0.99577167019,586,473
燕园,46,0.958333333333,586,48
科学家,27,0.964285714286,586,28
