卤煮小肠,62,0.96875,550,64
斜路,5,1.0,550,5
猪肉,214,0.91452991453,550,234
虾仁,190,0.917874396135,550,207
半壁,24,0.888888888889,550,27
小黄鱼,6,1.0,550,6
大栅栏商业街,100,0.833333333333,550,120
麦,211,0.89406779661,550,236
油菜,5,0.833333333333,550,6
薄饼,7,0.875,550,8
祥,6,0.857142857143,550,7
内联升,9,0.9,550,10
盘,20,0.909090909091,550,22
樱桃斜街,8,1.0,550,8
食欲,190,0.945273631841,550,201
药店,43,0.955555555556,550,45
烧卖,211,0.89406779661,550,236
同仁堂,48,0.941176470588,550,51
鲁菜,190,0.935960591133,550,203
大石烂儿,79,1.0,550,79
